-23.14510143,-23.34505868,-23.27139044,-23.29243863,-22.94514418,-22.69256747,-22.25055683,-22.12426877,-21.74540281,-21.73487866,-21.2928679,-21.72435474,-21.41915679,-21.47177684,-21.58754194,-21.3981086,-21.25077152,-21.21919954,-20.9560982,-21.0718627,-21.11395895,-21.37706065,-21.38758433,-21.24024773,-21.30339205,-21.07186294,-20.78771329,-20.8087616,-20.72456932,-20.69299686,-20.64037681,-20.65090048,-20.69299698,-20.75614083,-20.57723248,-20.60880435,-20.40884769,-20.18784261,-20.27203536,-20.19836676,-20.1246984,-20.33517909,-20.47199202,-20.58775651,-20.70352101,-20.81928599,-20.99819458,-20.93505025,-20.85085762,-20.56670821,-19.93526542,-19.65111578,-19.1143893,-18.91443193,-19.06176889,-19.16700947,-19.72478414,-19.37749028,-19.51430297,-19.56692362,-19.31434596,-19.20910561,-19.01967251,-19.17753363,-19.16700959,-19.27225006,-19.68268812,-19.81950092,-19.85107267,-20.06155384,-20.06155396,-20.47199202,-20.47199178,-20.38779974,-20.50356412,-20.59828043,-20.90347791,-21.11395895,-21.31391621,-21.51387334,-21.30339217,-21.50334918,-21.59806573,-21.67173409,-21.82959485,-21.66121018,-21.58754182,-21.65068626,-21.78749871,-22.13479245,-22.47156227,-22.41894209,-22.6294229,-22.57680273,-22.5662787,,
-24.01859796,-23.88178611,-23.92388225,-24.03964651,-23.71340084,-23.54501629,-23.22929418,-22.87147629,-22.38736963,-22.35579753,-22.14531696,-22.42946577,-22.28212941,-22.32422543,-22.28212941,-22.38736963,-22.18741298,-22.00850403,-22.17688859,-22.29265332,-22.20846081,-22.3768456,-22.38736963,-22.28212929,-22.30317736,-22.26108122,-22.0295521,-21.90326357,-21.80854678,-21.8085469,-21.8927393,-21.68225837,-21.7980231,-21.64016223,-21.59806597,-21.48230112,-21.51387358,-21.26129603,-21.29286814,-21.19815183,-21.30339217,-21.48230124,-21.37706077,-21.87169123,-21.69278228,-22.05059993,-22.0295521,-21.98745584,-21.97693169,-21.62963796,-20.85085762,-20.37727559,-19.90369332,-19.88264525,-19.80897689,-20.06155431,-20.44041979,-20.31413102,-20.35622728,-20.19836676,-20.04050612,-19.90369332,-19.7984525,-19.88264525,-20.0931263,-20.28255904,-20.34570324,-20.76666546,-21.13500714,-21.09291101,-21.27182007,-21.33496439,-21.4402051,-21.52439761,-21.3665365,-21.61911404,-21.5875417,-22.11374426,-22.1453166,-22.3768456,-22.52418232,-22.36632144,-22.49261034,-22.61889851,-22.65047097,-22.73466361,-22.63994706,-22.79780781,-22.90304828,-23.01881289,-23.23981833,-23.41872728,-23.42925131,-23.32401085,-23.52396786,,
-24.20803142,-24.28169966,-24.13436317,-24.16593516,-23.71340096,-23.71340096,-23.32401085,-22.94514441,-22.53470623,-22.39789379,-22.58732688,-22.45051384,-22.36632156,-22.39789367,-22.39789367,-22.46103811,-22.22950923,-22.28212929,-22.36632156,-22.13479269,-22.20846105,-22.39789391,-22.62942326,-22.32422554,-22.49261022,-22.32422543,-22.1453166,-22.19793701,-22.2926532,-21.94535947,-22.11374426,-22.08217204,-22.08217227,-22.07164836,-22.08217227,-22.07164836,-21.77697468,-21.61911392,-21.65068603,-21.82959509,-21.82959533,-21.79802275,-22.09269643,-22.14531672,-22.25055695,-22.35579741,-22.34527349,-22.38736951,-22.26108134,-22.01902795,-21.35601246,-20.84033358,-20.35622704,-20.16679442,-20.09312618,-20.31413102,-20.70352089,-20.48251569,-20.49303985,-20.54566038,-20.18784261,-20.15627027,-19.9773618,-20.10365009,-20.28255904,-20.42989564,-20.71404493,-20.90347791,-21.18762779,-21.30339217,-21.44020534,-21.60858965,-21.96640778,-21.81907082,-21.89273918,-21.9243114,-22.15584075,-22.21898484,-22.45051408,-22.7136153,-22.62942278,-22.72413933,-22.80833185,-22.96619236,-23.0398612,-23.05038524,-23.00828898,-22.98724067,-23.13457775,-23.41872728,-23.59763634,-23.66078055,-24.05017066,-23.66078067,-23.98702621,,
-24.37641633,-24.27117586,-24.26065147,-23.94493008,-23.70287693,-23.59763622,-23.25034237,-22.91357267,-22.66099501,-22.36632168,-22.38736963,-22.49261057,-22.3768456,-22.4084177,-22.50313413,-22.33474958,-22.34527349,-22.36632156,-22.10322022,-22.21898508,-22.2610811,-22.52418208,-22.43998992,-22.40841782,-22.38736963,-22.2926532,-22.41894174,-22.17688894,-22.06112456,-22.17688882,-22.22950912,-22.13479221,-22.19793689,-22.20846081,-22.05060017,-21.99798,-21.77697444,-21.69278228,-21.77697468,-21.58754182,-21.71383059,-22.04007614,-22.15584064,-22.25055707,-22.32422531,-22.29265332,-22.27160513,-22.38736975,-22.18741286,-21.75592673,-21.11395895,-20.9245261,-20.1246984,-20.27203476,-20.10365033,-20.26151085,-20.72456908,-20.49303985,-20.55618417,-20.49303973,-20.37727535,-20.27203488,-20.01945794,-20.32465529,-20.48251569,-20.64037669,-20.81928551,-21.02976644,-21.32444036,-21.45072901,-21.52439749,-21.73487854,-21.78749883,-21.91378748,-21.86116719,-22.15584064,-22.13479245,-22.43999016,-22.54523051,-22.73466325,-22.78728366,-22.66099513,-22.90304828,-23.08195734,-23.29243839,-23.09248149,-23.00828898,-23.2608664,-23.36610687,-23.53449214,-23.68182898,-23.90283358,-23.80811751,-24.05017066,-23.99755037,,
-23.76602113,-23.85021389,-23.99755037,-23.53449214,-23.55553997,-23.19772208,-22.73466337,-22.69256723,-22.21898472,-22.15584075,-22.24003303,-22.18741286,-22.20846081,-22.21898484,-22.31370127,-22.1768887,-22.08217227,-22.24003303,-21.98745608,-22.06112432,-22.24003291,-22.09269643,-22.4084177,-22.34527338,-22.25055695,-21.9664073,-22.15584064,-22.08217251,-21.99798,-21.75592649,-21.87169123,-21.98745596,-21.72435439,-21.9137876,-21.79802275,-21.7033062,-21.60858989,-21.31391633,-21.42968118,-21.36653686,-21.40863287,-21.51387334,-21.64016199,-21.60858977,-21.94535935,-22.00850403,-22.02955198,-21.94535959,-22.11374438,-21.38758469,-20.9560982,-20.62985229,-19.88264537,-19.84054899,-19.8931694,-20.22993875,-20.24046266,-20.18784237,-20.42989564,-20.15627015,-20.02998185,-20.13522255,-19.86159694,-20.07207787,-20.10364997,-20.41937149,-20.6509006,-20.90347791,-21.04029095,-21.32444036,-21.15605545,-21.42968118,-21.57701766,-21.68225813,-21.57701755,-21.86116731,-21.98745584,-22.12426829,-22.36632156,-22.45051396,-22.54523039,-22.67151916,-22.66099501,-22.73466337,-23.01881301,-23.14510167,-22.8293798,-23.03986108,-23.05038512,-23.22929406,-23.37663114,-23.60816038,-23.88178563,-23.71340084,-23.92388213,,
-23.60816026,-23.90283382,-23.77654505,-23.47134757,-23.43977523,-22.976717,-22.59785092,-22.42946613,-22.22950888,-22.16636455,-21.93483555,-22.18741298,-22.20846117,-22.06112444,-22.40841782,-22.31370187,-21.84011889,-22.04007649,-21.90326345,-21.90326345,-22.15584052,-22.2505573,-22.18741238,-22.15584028,-22.32422566,-21.98745596,-22.07164836,-21.86116755,-21.86116743,-21.93483567,-21.78749847,-21.8927393,-21.80854678,-21.91378736,-21.73487842,-21.93483543,-21.51387298,-21.37706017,-21.37706029,-21.38758445,-21.53492117,-21.3349638,-21.5559696,-21.78749871,-21.75592661,-21.96640778,-22.05060029,-21.76645112,-21.65068603,-21.32444012,-20.74561727,-20.46146798,-20.02998185,-19.84054863,-19.88264501,-20.0931263,-20.07207835,-20.19836664,-20.27203524,-20.10365009,-20.06155407,-19.96683741,-19.91421723,-20.13522243,-20.272035,-20.38779986,-20.52461243,-20.8087616,-21.19815147,-21.21919954,-21.13500702,-21.22972369,-21.34548819,-21.35601199,-21.62963796,-21.69278228,-21.67173409,-22.12426841,-22.34527373,-22.49261034,-22.60837483,-22.58732677,-22.60837507,-22.73466337,-22.91357255,-22.91357231,-22.818856,-22.98724067,-22.91357231,-23.21876991,-23.47134721,-23.81864119,-23.74497306,-23.91335785,-23.85021353,,
-24.63951743,-24.9447149,-24.94471467,-24.89209473,-24.4185127,-24.18698323,-23.74497318,-23.62920845,-23.42925143,-23.11352944,-23.13457799,-23.20824599,-23.19772208,-23.3450588,-23.54501593,-23.27139056,-23.0398612,-23.02933729,-23.20824599,-23.3134867,-23.22929394,-23.39767897,-23.67130494,-23.50291979,-23.83968997,-23.65025675,-23.2608664,-23.23981798,-23.03986108,-22.97671664,-23.48187184,-23.51344371,-23.29243886,-23.28191435,-23.18719792,-23.00828886,-22.95566845,-22.48208606,-22.72413957,-22.58732665,-22.69256711,-22.86095202,-23.09248161,-23.12405384,-23.46082342,-23.49239576,-23.54501605,-23.21877015,-23.16615009,-22.69256711,-22.13479245,-21.82959509,-21.26129591,-21.0297668,-21.19815147,-21.42968106,-21.45072925,-21.49282551,-21.65068626,-21.16657937,-21.24024796,-21.24024773,-21.08238685,-21.35601282,-21.41915691,-21.68225825,-22.00850391,-22.24003315,-22.37684584,-22.37684548,-22.36632144,-22.59785056,-22.73466349,-22.80833185,-22.96619272,-23.03986108,-23.22929418,-23.35558283,-23.63973236,-23.83968949,-23.82916546,-23.98702645,-24.05017054,-24.18698311,-24.36589193,-24.36589217,-24.30274773,-24.36589217,-24.58689737,-24.79737794,-24.88157046,-25.17624414,-25.24991262,-25.36567724,-25.35515332,,
-25.26043689,-25.22886467,-25.02890754,-25.2393887,-24.68161368,-24.63951766,-24.14488697,-24.01859844,-23.73444879,-23.56606376,-23.56606376,-23.45029914,-23.54501557,-23.82916534,-23.63973212,-23.47134709,-23.69235265,-23.5660634,-23.56606352,-23.60816026,-23.75549662,-24.06069446,-24.28169978,-24.52375305,-24.03964639,-24.0080744,-23.639732,-23.78706932,-23.80811691,-23.9870261,-23.66078019,-23.83968925,-23.6081599,-23.86073768,-23.86073768,-23.63973212,-23.41872704,-23.21877003,-23.36610675,-23.17667377,-23.20824575,-23.35558259,-23.68182838,-23.75549698,-23.8607372,-23.95545387,-23.82916534,-24.02912223,-23.78706884,-23.33453453,-22.53470659,-22.35579777,-21.53492105,-21.67173409,-21.7033062,-21.90326345,-21.74540257,-21.8506428,-21.9664079,-21.67173421,-21.58754146,-21.87169123,-21.65068591,-21.74540257,-21.9664079,-22.07164836,-22.28212929,-22.68204331,-23.07143342,-22.85042822,-23.03986132,-23.1556257,-23.11352932,-23.47134733,-23.51344347,-23.75549686,-23.54501581,-24.07121849,-24.26065171,-24.34484434,-24.41851258,-24.48165655,-24.60794544,-24.82895076,-25.09205186,-25.03943181,-25.10257578,-25.12362421,-25.11310017,-25.48144197,-25.649827,-25.93397629,-25.93397605,-26.15498137,-26.18655372,,
-26.82852066,-27.12319517,-27.18633914,-27.13371885,-26.81799686,-26.39703476,-25.67087483,-25.76559126,-25.34462893,-25.37620103,-25.38672507,-25.32358086,-25.56563437,-25.59720647,-25.72349513,-25.70244694,-25.76559162,-25.62877858,-25.7340194,-25.59720671,-25.9865967,-26.69170856,-26.82852101,-26.81799698,-26.63908803,-26.53384757,-26.26022243,-26.22864985,-26.34441471,-26.38651109,-26.38651121,-26.51279938,-26.50227523,-26.55489552,-26.17602968,-26.24969828,-26.06026495,-25.72349513,-25.6708746,-25.64982653,-25.86030805,-26.02869332,-26.03921676,-26.18655384,-26.78642476,-26.49175155,-26.57594383,-26.52332306,-26.30231845,-25.78663945,-24.84999883,-24.56584918,-23.76602113,-23.63973236,-23.83968925,-24.00807416,-23.94492996,-23.83968949,-24.06069469,-23.68182838,-23.79759336,-23.82916534,-23.70287633,-23.89230967,-23.78706908,-24.10279083,-24.30274785,-24.902619,-25.19729221,-25.15519583,-25.14467192,-25.44986939,-25.64982677,-25.74454367,-25.79716372,-25.90240431,-26.07078922,-26.32336664,-26.7022326,-26.89166522,-26.87061727,-27.20738709,-27.13371861,-27.45996428,-27.79673409,-27.80725849,-27.6388737,-27.55468082,-27.84935486,-28.05983591,-28.32293725,-28.69127858,-28.87018728,-28.82809138,-28.83861542,,
-28.0072155,-28.0703603,-28.03878796,-27.89145136,-27.99669123,-27.34420013,-26.95480967,-26.68118417,-26.37598681,-26.57594383,-26.40755856,-26.69170809,-26.79694903,-26.86009312,-27.06004989,-27.04952586,-26.98638129,-27.00742972,-27.06005061,-26.87061703,-27.81778252,-28.30188906,-28.23874497,-28.34398508,-28.32293713,-28.19664884,-28.13350463,-27.92302346,-27.69149339,-28.01773989,-28.23874497,-28.21769631,-28.19664836,-28.22822046,-28.16507614,-28.20717251,-28.05983615,-27.57572925,-27.28105533,-27.39682007,-27.6283499,-27.72306621,-27.9230231,-27.87040293,-28.47027385,-28.22822058,-28.45974994,-27.92302334,-27.94407129,-27.37577164,-26.36546266,-26.01816893,-25.17624402,-24.93419099,-25.08152747,-25.16572011,-25.2499125,-25.22886443,-25.22886455,-25.07100356,-25.08152771,-25.23938847,-24.9973352,-25.15519607,-25.26043689,-25.47091794,-25.5761584,-26.12340927,-26.52332318,-26.51279926,-26.50227523,-26.74432826,-27.21791112,-27.35472393,-27.32315147,-27.68096972,-27.79673493,-28.02826369,-28.28084087,-28.37555707,-28.54394209,-28.77547109,-28.81756759,-29.14381278,-29.63844311,-29.49110663,-29.39639044,-29.38586605,-29.59634721,-30.49089229,-30.26988721,-30.70137298,-30.76451731,-31.09076321,-31.02761865,,
